"X","score","gapscore","Dgapscore","Dscore","Ngapscore","Nscore"
2019-02-06,0.541533227965976,0.7298439863777,0.876989739023042,0.537583155664634,0.802150070689874,0.580554831854706
2019-02-07,0.451622287760031,0.603885701133617,0.807530308468529,0.459111876299172,0.633272153555331,0.487747344534277
2019-02-08,0.852286445307666,0.758121801067462,0.908553342240046,0.875806349341443,0.795571242500537,0.895904532300752
2019-02-11,0.489334634249807,0.459874093173876,0.763654127732642,0.530927777405309,0.346862653669587,0.490416766619657
2019-02-12,0.753332002219647,0.580723864979312,0.717056128640766,0.786477201918699,0.623572946199897,0.774236992632837
2019-02-13,0.873458108182934,0.801672347976172,0.947231329641878,0.903223453469074,0.831086303308436,0.902852133797886
2019-02-14,0.804147374253931,0.716926446995518,0.885749448248129,0.82623102500189,0.709228057008807,0.82664403751387
2019-02-15,0.905629430231427,0.775303863133479,0.935168341638265,0.9409219046171,0.791545171684694,0.939334529142162
2019-02-18,0.826786663429452,0.637383015872486,0.812966193547987,0.860520206268848,0.627958017063637,0.85143273193412
2019-02-19,0.803401691533993,0.580310511810033,0.693230292834111,0.822907179946367,0.64040549290561,0.838644080182085
2019-02-20,0.896493963536666,0.836778952453578,0.961528325884491,0.917477145876799,0.884367873535363,0.931750354576583
2019-02-21,0.857275087964614,0.794870571668646,0.931736438026257,0.866562070319184,0.806343609067,0.883655873026067
2019-02-22,0.901814882214965,0.814354505284921,0.954383935608852,0.921204587349142,0.839516153204723,0.937435040331517
2019-02-25,0.784353400166356,0.696827977648622,0.868590556059369,0.793635259579223,0.67110024944026,0.806234969558759
2019-02-26,0.753395874076535,0.552164063354047,0.629688579438859,0.747083002747907,0.615595904573356,0.779407846673972
2019-02-27,0.708271733249364,0.794962589488142,0.922411242058975,0.704358988928813,0.832926480618705,0.732171999709626
2019-02-28,0.59984860925195,0.592197775900249,0.831462599418057,0.623901734614039,0.559778782940122,0.632366979552695
2019-03-01,0.656573509955025,0.745821893264078,0.844086965331021,0.607051290889295,0.76936697396455,0.683014694438657
2019-03-04,0.936774726590502,0.772402407426717,0.923395185479373,0.968419842597162,0.777344093439055,0.964346362854539
2019-03-05,0.801378386784798,0.612998728907323,0.691196245508721,0.794180999566864,0.675571067396556,0.832713424744522
2019-03-06,0.848117243687956,0.823744358980143,0.907898287694702,0.825531141118696,0.876961677979348,0.887247477549819
2019-03-07,0.853972462939055,0.753038885041877,0.88789314506148,0.857019637145923,0.771006055483458,0.890928731277549
2019-03-08,0.845006520304764,0.752717154914531,0.900957870088212,0.858834268657074,0.762632151761026,0.875681130248916
2019-03-11,0.75665980142942,0.651221271611534,0.808534632420208,0.754083905791548,0.624387314608565,0.775060897175966
2019-03-12,0.869590413359093,0.71694301365498,0.791323450818953,0.869760325002938,0.797020982572544,0.908731428529459
2019-03-13,0.89056280773973,0.838432308854912,0.939014080147762,0.898341798976915,0.886406756576808,0.917711887052718
2019-03-14,0.851483389726664,0.764780631466206,0.88498007648513,0.84131075400715,0.770806286893467,0.879384184252809
2019-03-15,0.769383912504288,0.685552545088672,0.828934242392832,0.755165372047944,0.669088647083727,0.794643602308232
2019-03-18,0.382900651706524,0.171536901189119,0.324266753806175,0.306702053470176,0.0559714460211347,0.368248474629424
2019-03-19,0.757765185005568,0.50888839163041,0.561410970959511,0.708614212528923,0.535829802991775,0.781002007916917
2019-03-20,0.835218126170854,0.780477689832303,0.863080985056844,0.796495858627422,0.793758053998142,0.860507846873451
2019-03-21,0.607798416998272,0.639864091668781,0.777496467388095,0.556803942647538,0.600909398701971,0.621667606575597
2019-03-22,0.843117593103771,0.746822145966179,0.892159381475482,0.849027372253447,0.76042517345133,0.881333004357647
2019-03-25,0.539194811293989,0.466049850399048,0.659272616605815,0.529710930733897,0.416883565219283,0.551088870856862
2019-03-26,0.6295622899399,0.477574357062854,0.569465495377865,0.627920280348499,0.553367231092841,0.65469644439288
2019-03-27,0.578897519375539,0.761144367401794,0.888476384063094,0.555857034017633,0.801527200603015,0.6018542021179
2019-03-28,0.796113413484172,0.71007902227681,0.876110483847667,0.799381102699408,0.686640654812521,0.821733811887326
2019-03-29,0.665153187587519,0.632448959951126,0.809056030574241,0.635044984251556,0.585231890082079,0.695610669435995
2019-04-01,0.707625995429191,0.553557622156671,0.591923538419206,0.710890136461586,0.27047159361372,0.557297859509676
2019-04-02,0.688015837730118,0.462400684155595,0.421209752319961,0.684280263114665,0.254058222333319,0.549601534452362
2019-04-03,0.63122544267225,0.665427898720694,0.681071417038706,0.601000556776324,0.436015170491534,0.479104626060611
2019-04-04,0.751394634390464,0.682687541004634,0.764917324233575,0.764115900163941,0.416034676885039,0.639638479056319
2019-04-05,0.743622856961093,0.666229580554996,0.768254263216234,0.762124868334603,0.392755626753777,0.637599449960615
2019-04-08,0.768610612091189,0.580113247916947,0.595193180250514,0.758640571760054,0.34100898853554,0.685485699262365
2019-04-09,0.708701999639448,0.444580170331675,0.445022900745089,0.719628118569427,0.201222926910711,0.576797050808876
2019-04-10,0.518717339388892,0.5495303720812,0.629570339348834,0.492470051439646,0.236492517884091,0.31196879072818
2019-04-11,0.609562086045078,0.583052611110452,0.746695253404541,0.645981025386789,0.213124949726337,0.390550266662955
2019-04-12,0.823727174369724,0.751586688611726,0.849118113292397,0.849716539022375,0.489013210958443,0.737507503473749
2019-04-15,0.788068110524018,0.590025607590564,0.653844140312512,0.81014585369215,0.318422244002249,0.68715332645832
2019-04-16,0.699383902394628,0.458197950559318,0.409147513944973,0.685003841943693,0.269177947374999,0.595123004597607
2019-04-17,0.790971961658984,0.756292069457387,0.879161746611182,0.825257050481916,0.49050393522472,0.694732600329741
2019-04-18,0.867823864518906,0.786146011900988,0.911812703208214,0.910859562299929,0.528203463807157,0.808034990538801
2019-04-19,0.977002121028984,0.844151877534159,0.897002686576576,0.984730650443741,0.618486728339771,0.974044948100982
2019-04-22,0.942968135929382,0.760311467302472,0.792597521245461,0.948188852323398,0.531114235459844,0.921396294805091
2019-04-23,0.787591596553496,0.538156230387695,0.561195624941202,0.811492641807874,0.326139618832271,0.712638440741789
2019-04-24,0.940003573469024,0.811977998377315,0.896617148571852,0.962102413894667,0.57180529723835,0.921878478304597
2019-04-25,0.967339812575562,0.802271632694354,0.881166170405094,0.995332093232173,0.593242171861776,0.984007907161615
2019-04-26,0.96926686924584,0.823467385766141,0.900571684958423,1,0.62143234733538,0.981910464957165
2019-04-29,0.936421831089868,0.753381404038284,0.898235853628421,0.967950535225086,0.774210394360862,0.971311547019435
2019-04-30,0.929029775041448,0.713704062255768,0.811063660411066,0.94214772298089,0.768981189390295,0.967810575765629
2019-05-01,0.848802723022226,0.787331910142095,0.922845868079129,0.851490061646121,0.808923290878115,0.886206774351506
2019-05-02,0.885737272522057,0.75700123697357,0.916157194138456,0.90620235127832,0.763158180711122,0.923167283373308
2019-05-03,0.819088868457549,0.727674863852862,0.916774710025238,0.846253477710325,0.723831750275663,0.857784808040522
2019-05-06,0.847457138837272,0.707635050004335,0.852417025019221,0.855683170538552,0.684054874219722,0.860300915513288
2019-05-07,0.804300086147308,0.559570550082808,0.692384808679584,0.826494490201909,0.613360308536048,0.850040617892967
2019-05-08,0.959159827496664,0.814366685683077,0.967901459458073,1,0.845678356270573,1
2019-05-09,0.911515373742338,0.764205801682388,0.940873966460687,0.952017781594756,0.767196626583974,0.9463643277728
2019-05-10,0.918338970470538,0.778843157420716,0.957530937755488,0.959130461018842,0.771890457495247,0.947912789384522
2019-05-13,0.867307655872034,0.671200573912121,0.769690768128046,0.842539263180032,0.69017444786316,0.908513390961503
2019-05-14,0.868944717063669,0.627549642214587,0.676024678889817,0.821851061685781,0.679816313055006,0.916592961548424
2019-05-15,0.864016592153091,0.745157240415514,0.822796834929319,0.801852312606401,0.767573255986597,0.920255693328028
2019-05-16,0.85115687826506,0.749020445496633,0.903842412425524,0.852988301784265,0.742758683884565,0.888144801346996
2019-05-17,0.863857891723244,0.743557283391526,0.912271797841172,0.87443177117225,0.717107138803587,0.892407647953814
2019-05-20,0.78666973041305,0.585693600296865,0.679477513787725,0.736648167849662,0.596695849632697,0.83306997572477
2019-05-21,0.831475690566388,0.588740458244384,0.678928748670772,0.81623250818167,0.628723168072307,0.870696892975742
2019-05-22,0.857214993952791,0.779648138026501,0.90759926333629,0.84341063045,0.788256264168851,0.896561023274159
2019-05-23,0.869322535380463,0.772720497839323,0.884229202367757,0.843240821113782,0.790780909965923,0.915818597393235
2019-05-24,0.855164028180119,0.762205886579722,0.90811931061376,0.84546366285629,0.749808035080098,0.891222689837824
2019-05-27,0.857228830889856,0.687142919142887,0.823193860583287,0.866534975363471,0.664668117290937,0.865740760546895
2019-05-28,0.848023926482897,0.601119334799069,0.715156655319441,0.853944913133517,0.65205567975957,0.896654587267811
2019-05-29,0.812701810024491,0.722940954842988,0.87536825874281,0.799444783220003,0.721984615056245,0.860304726029975
2019-05-30,0.802356807314046,0.679228331395787,0.771698016425765,0.732189387354858,0.682219236235308,0.857722106884872
2019-05-31,0.783186803895182,0.689778747713069,0.793695834604972,0.719688523712099,0.682812358963949,0.830769835353187
2019-06-03,0.826692886900263,0.624904898090008,0.735868583623934,0.801634870709139,0.627843732753278,0.862833146368115
2019-06-04,0.633507302386831,0.364900133033374,0.433648202298079,0.570566792650914,0.374882183020817,0.657983569340457
2019-06-05,0.78807036169335,0.729178745351695,0.872031370047501,0.754009981616194,0.702002298090159,0.824263111012697
2019-06-06,0.824587287676268,0.728257518644879,0.866371059592718,0.794261554148871,0.695104180969722,0.855686763784788
2019-06-07,0.807608921314317,0.720105477546819,0.876751187356852,0.785795535430001,0.671659589780623,0.832697086195444
2019-06-10,0.691526643034055,0.494827846609025,0.640260825886611,0.659281911323078,0.426686407209563,0.697107415817726
2019-06-11,0.810839092835001,0.554759054291228,0.684748536782177,0.823778748408751,0.569263036219623,0.836873393201848
2019-06-12,0.796403323194108,0.679619306117475,0.861740044372697,0.80380169685636,0.644043255019209,0.824561148063293
2019-06-13,0.562400267925676,0.51818862245251,0.754785678115333,0.547381596202551,0.416624180152779,0.578558478455632
2019-06-14,0.752701804923595,0.682272178818807,0.854367388665668,0.735999686996883,0.627584405419127,0.774017568884701
2019-06-17,0.947085025713439,0.74628370243254,0.829873395729254,0.990558248304708,0.541382773450439,0.953299321006962
2019-06-18,0.91070814604535,0.675243148383516,0.727744269737998,0.949066401144362,0.493863878905206,0.911984432781118
2019-06-19,0.798217481856842,0.73389714991495,0.856519959216221,0.825811100782307,0.504376913919296,0.757286258965456
2019-06-20,0.867853827537342,0.762544048677603,0.894654768974874,0.911820489072648,0.510591642758715,0.825983222758498
2019-06-21,0.791268657132505,0.730040095047677,0.890698768895059,0.840334593004911,0.448281252137583,0.705467250038968
2019-06-24,0.694539649818426,0.494557040346756,0.539239014739979,0.700104102638973,0.307156284020937,0.648260314680763
2019-06-25,0.571611891495603,0.295345078117068,0.2912223132928,0.588004307202993,0.0826019225101009,0.414239645286765
2019-06-26,0.722726828357549,0.683778774128291,0.832179575731505,0.759582799586665,0.406460965475116,0.617160211158251
2019-06-27,0.797503830411487,0.708307992954683,0.845595933928213,0.835133955202244,0.475866757648103,0.761300345282839
2019-06-28,0.787725617126589,0.711424529253006,0.835759637200343,0.811084021155637,0.471668809438169,0.74490948210384
2019-07-01,0.842721555037117,0.656584286806409,0.746018161733991,0.860358118990609,0.443189848206273,0.846205957582083
2019-07-02,0.80172061372681,0.55252459846954,0.595123238828979,0.837300924157471,0.363562460586687,0.757048963207503
2019-07-03,0.69072047751946,0.670252342156279,0.86272550762076,0.724637915758923,0.380296305297095,0.608051519310447
2019-07-04,0.838191237450659,0.80163462676524,0.986710804993072,0.871042327612358,0.525869750946036,0.816431139176565
2019-07-05,0.842388863554405,0.76121159926975,0.902785302828984,0.860008365478534,0.528902870612727,0.852940711236988
2019-07-08,0.549499346673203,0.358069521680429,0.426171404635131,0.561186489392116,0.0748636811908604,0.376207461711557
2019-07-09,0.619760394864655,0.347925362139639,0.283316202398051,0.588930229022223,0.202861083199719,0.547850626709382
2019-07-10,0.409885925683196,0.436124435789345,0.507213692650928,0.350914861445443,0.278722210279043,0.356830233692569
2019-07-11,0.393460381403954,0.406168769889813,0.428822460699421,0.296346988631928,0.292762809732784,0.386106981536825
2019-07-12,0.56250268204243,0.548896513045556,0.600750101644975,0.499426361193995,0.381508719845381,0.547495683328627
2019-07-15,0.389536345592608,0.176930404775519,0.19187520436529,0.359962143723797,0,0.276017261108891
2019-07-16,0.395729295969493,0.0846660784221469,0,0.361376798167256,0.0372773167388157,0.338579233615114
2019-07-17,0.851972798898619,0.722126791180464,0.810253407169968,0.868129168424243,0.527071788170892,0.861008817384183
2019-07-18,0.845905532945329,0.729247066182886,0.827443520485394,0.866031335136372,0.51697582483171,0.837419234761937
2019-07-19,0.717219841227723,0.643573121523779,0.745121644729474,0.72088487523811,0.428195712583595,0.678631222807005
2019-07-22,0.903604795921593,0.677361871659082,0.746814589306674,0.938128458528789,0.494631314510475,0.922177735816917
2019-07-23,0.615786479911153,0.319581434225707,0.344730560312141,0.648002995518239,0.185089255121146,0.561669222142564
2019-07-24,0.64705532007301,0.53324408136137,0.661072860964279,0.676335270365446,0.334400941051787,0.602538003680711
2019-07-25,0.678811561276957,0.559083061544378,0.684743910699093,0.711624167657046,0.383371125690527,0.661275095381259
2019-07-26,0.736502113477404,0.60719979238228,0.703142349485039,0.750072061215264,0.422176084803287,0.728790790722313
2019-07-29,0.474239089017068,0.250697988074638,0.233162578291992,0.426685578327742,0.105478299707942,0.414591489328348
2019-07-30,0.780911300928161,0.51788241365808,0.482570547452358,0.762001591701615,0.412083476368556,0.811183268911287
2019-07-31,0.812500978609777,0.693876669058716,0.75245660117991,0.807119593637486,0.528333614156278,0.834143557204251
2019-08-01,0.771466535652116,0.664976039419298,0.734935580881628,0.762319458684865,0.468855268014668,0.764202142963729
2019-08-02,0.634577044238655,0.573883512547187,0.644029711683109,0.605028117308773,0.38760774138251,0.60861988014512
2019-08-05,0.728550886715359,0.522434643765076,0.581428061641237,0.731486929918898,0.327480288573674,0.707030857766607
2019-08-06,0.759413539829228,0.496981355279901,0.479111362006108,0.754155878994731,0.34939912087655,0.740503275786479
2019-08-07,0.510954171230315,0.527626370777592,0.638289817258645,0.473394190721525,0.293224923809997,0.430353068878778
2019-08-08,0.574439958417386,0.535193160858718,0.636517987179345,0.55892753216662,0.30369752453913,0.49121378444522
2019-08-09,0.394494814395708,0.405533447063855,0.519932197647876,0.362586408141571,0.148372188654471,0.250565812588608
2019-08-12,0.817621202784164,0.612857787272221,0.68305095404837,0.845304068033783,0.368466005938843,0.753089300035994
2019-08-13,0.839718613461724,0.594496182388294,0.631150082570912,0.870103874601149,0.388012266774473,0.791035600566278
2019-08-14,0.407615155206614,0.484148399628515,0.59336241007519,0.375781645350426,0.191813524259784,0.210024540597043
2019-08-15,0.434198042422351,0.477440344255706,0.640177426774157,0.436933732757852,0.17791792977027,0.253619015114771
2019-08-16,0.852219034164458,0.724145457747741,0.813887777192863,0.870089126680514,0.497420353296352,0.82954094790288
2019-08-19,0.891986079884086,0.681056622909685,0.756741935613754,0.927241225146412,0.459876046924264,0.87087039650681
2019-08-20,0.881576960567333,0.638539622241907,0.66964129902119,0.905604965834297,0.454217253677801,0.87098609594014
2019-08-21,0.935123736734565,0.778162757179849,0.868968299094902,0.965735951685313,0.568536867058249,0.946960788095363
2019-08-22,0.69801477733391,0.62795669817367,0.721568801426721,0.693886122400583,0.410709711731598,0.653325572665366
2019-08-23,0.716648202193844,0.62457459849707,0.728270468550933,0.724578162681796,0.424536804221086,0.693845735231122
2019-08-26,0.696232901305348,0.485480475321372,0.397101988256578,0.603890377719535,0.311155484680286,0.669697158901747
2019-08-27,0.866990639344658,0.614750956580574,0.630193545514569,0.880047280495307,0.470559699079825,0.892394245688158
2019-08-28,0.513067644708683,0.526920932784093,0.611212290482029,0.474335084248846,0.288757876794847,0.404193758205415
2019-08-29,0.811626072550407,0.707811826495566,0.814063759185865,0.833484706565481,0.466172224843579,0.765823104978838
2019-08-30,0.898160597603819,0.75301071872086,0.836276734914541,0.918215022514295,0.54617240679395,0.904644765093434
2019-09-02,0.887411263704368,0.682491483083968,0.740030258957185,0.909548126110264,0.460706638811277,0.862629964092692
2019-09-03,0.786750796153655,0.528817251462279,0.50302590683728,0.774805636621822,0.396198019315397,0.791512055944914
2019-09-04,0.890604622040796,0.78927905229082,0.896639910742936,0.924723650257617,0.56424828171296,0.869401045093845
2019-09-05,0.927678649035915,0.798780435515976,0.889470349290143,0.953239502552623,0.585525054770517,0.932911586944537
2019-09-06,0.931740275080404,0.800596718740852,0.901256616017987,0.962515053311127,0.581265939325044,0.935971666598063
2019-09-09,0.924366722455036,0.720236304776789,0.792716344287187,0.957889042119561,0.501955755306664,0.914022934517237
2019-09-10,0.870955730755804,0.6323396794496,0.665147436330519,0.897117043724954,0.447334523987769,0.853590461225221
2019-09-11,0.887503144258642,0.785034488025074,0.884604186126017,0.910640611267604,0.582828226908214,0.895498107766199
2019-09-12,0.889554044380388,0.759667274691247,0.83830203118717,0.900425677443655,0.573736089935617,0.917602720342522
2019-09-13,0.863474347057287,0.763700565073163,0.888871009546388,0.898278755902891,0.510183808565292,0.823233554264591
2019-09-16,0.891527765373624,0.697807556534162,0.771835101237285,0.924505307215049,0.473690796683213,0.864155869555114
2019-09-17,0.69843729263058,0.461561252620541,0.486139100916746,0.73388626602064,0.235337980507543,0.561280709238612
2019-09-18,0.681843626051329,0.719370591513437,0.844350677578357,0.697911253905605,0.470591954882808,0.574344603566544
2019-09-19,0.685903042998986,0.631674333211932,0.750498154078642,0.698674633521955,0.404888718835723,0.62528578811689
2019-09-20,0.770343078542699,0.692070166870918,0.804874846887056,0.792141316735627,0.484178874484755,0.743089659939411
2019-09-23,0.808346142660137,0.6045490137664,0.618171040752299,0.69396501702898,0.676447199245713,0.894518098508434
2019-09-24,0.563031645562603,0.287122484119288,0.189959537643302,0.345917004861098,0.438385809098441,0.686956633984549
2019-09-25,0.850382239246049,0.886156365203635,0.994052265909767,0.787442314789049,0.752739612450065,0.812369598199953
2019-09-26,0.957535127745491,0.835482803405868,0.908971080692246,0.909690869743201,0.826985411481998,0.986362265274074
2019-09-27,0.809679004020197,0.70502920423016,0.852160515941241,0.78429907422504,0.688322189858884,0.853758815663601
2019-09-30,0.443206726588975,0.237819934475252,0.333063590246537,0.318806768236711,0.208110200977851,0.492823670744111
2019-10-01,0.715927107016295,0.462232336611023,0.554057958485004,0.685828900758424,0.53722870510269,0.782284579668449
2019-10-02,0.606162127427971,0.671782442970729,0.828413253817927,0.544747791375623,0.70008754099861,0.689480265593308
2019-10-03,0.708467505241648,0.655516051603509,0.817096251930831,0.668863365144571,0.669879498891599,0.784487025721598
2019-10-04,0.755949725203353,0.676867813301502,0.824462527279541,0.719158053450344,0.682152206146311,0.818687749836705
2019-10-07,0.756572466895364,0.567781687761733,0.674297658147763,0.709823817807968,0.607337996573432,0.82598283746395
2019-10-08,0.826322593467627,0.583629824481054,0.670133337257442,0.806641372857223,0.634082509317549,0.873376687383973
2019-10-09,0.864315266011905,0.769741369391877,0.904272415418754,0.858660379025877,0.79378150745194,0.914003991139631
2019-10-10,0.866903084069214,0.751187759882045,0.880945942598872,0.852742868252744,0.774419438619049,0.921564780102397
2019-10-11,0.896840897764216,0.765397228696386,0.903816050383237,0.895216794769449,0.774397991080372,0.941300050008451
2019-10-14,0.186125630919433,0.00766662781668503,0.101515073514969,0,0,0.276464776626355
2019-10-15,0.307775088481877,0,0,0.144569734003319,0.0828136478418141,0.386003826747126
2019-10-16,0.567942028395566,0.604560666163176,0.737585488160917,0.481214578082244,0.620884724399306,0.644714947742575
2019-10-17,0.633223691615979,0.668269095750906,0.791681990551194,0.5527494372265,0.708986071889932,0.720875562104186
2019-10-18,0.274208063744655,0.536028094401644,0.654638636760841,0.0982197486692524,0.563432048920463,0.382985689264522
2019-10-21,0.420243487943471,0.362980487313374,0.44457263564814,0.273514756413126,0.469056251273691,0.562529105526439
2019-10-22,0.654682966299722,0.421550880555888,0.443110988703917,0.567799229277997,0.578808092418173,0.766045633346229
2019-10-23,0.732819984222536,0.802602197729169,0.87228242699495,0.661180520296995,0.902206615930528,0.819234196215606
2019-10-24,0.491102525763976,0.687533578609991,0.759868968229541,0.331256239355998,0.778456178930545,0.620173084724264
2019-10-25,0.366231583827733,0.615556148201106,0.785118081728235,0.245860382776946,0.702259091496436,0.517063444809373
2019-10-28,0.604928648476755,0.413900150014248,0.574207170759969,0.569793940745262,0.455719197531941,0.691673133566539
2019-10-29,0.569096004850215,0.338504686711921,0.377345133808943,0.489560900368695,0.493097057284275,0.676046458938733
2019-10-30,0.630264517677648,0.781059270437695,0.92371324538693,0.580489262997152,0.849202225891665,0.716994654804153
2019-10-31,0.664213573937692,0.668605290001169,0.809330806877622,0.590203493389151,0.70896799428107,0.764852714965878
2019-11-01,0.667481356200745,0.791033628300634,0.878400175799698,0.577291860351482,0.896953123413746,0.779040682245726
2019-11-04,0.724708226673304,0.635712970740611,0.763986296007249,0.669556513466044,0.672131992732404,0.80760004185861
2019-11-05,0.503497694989522,0.349301606056226,0.370004635146158,0.412592064992869,0.517609212034463,0.604021950902614
2019-11-06,0.437817722576889,0.788951158765437,0.93601357216071,0.372355102300646,0.9089434476744,0.545202069734443
2019-11-07,0.755885007452384,0.754296849495844,0.903218532078173,0.734219510082843,0.799804534094075,0.829150938853993
2019-11-08,0.449836749068213,0.627086385459531,0.831221889565648,0.388094401322983,0.679973990171245,0.564622201074007
2019-11-11,0.664183461007308,0.621567109813463,0.776312929352532,0.630543908244742,0.687439384779403,0.759551917302629
2019-11-12,0.448181933634263,0.322537076330806,0.364023352045577,0.37832744049328,0.525620023523658,0.562391603146639
2019-11-13,0.234978972329182,0.721188501226137,0.871437141079935,0.163533845855914,0.905171227102575,0.364320004125261
2019-11-14,0.411077884009677,0.57455524209196,0.756807522755218,0.32995057077608,0.658398757834428,0.544173186212751
2019-11-15,0.259635342921878,0.429141034005314,0.561968481908344,0.0659575344205477,0.506991982347183,0.43508788584557
2019-11-18,0.105928342346829,0.366677697984928,0.754797322318446,0.0763006905792945,0.280790548643086,0.198990301259786
2019-11-19,0.295359538544877,0.100455031162245,0.262052824585873,0.294090693296712,0.246050912172353,0.390066625040705
2019-11-20,0.698683909923142,0.762881668682337,0.923466553144767,0.6877850011662,0.840496777956782,0.78347148778407
2019-11-21,0.544644708884351,0.608435828121757,0.775557282763765,0.475197850446479,0.672745892371253,0.662089910691272
2019-11-22,0.550459417348841,0.723534584313925,0.814616386928231,0.440961043173856,0.854152932307139,0.683952685250833
2019-11-25,0.754030299867862,0.752128104108614,0.893894296897398,0.716528965870161,0.786255209789711,0.827992357885362
2019-11-26,0.759448878171958,0.692588059381109,0.710128828035335,0.707878490402685,0.861339285912399,0.844857484670691
2019-11-27,0.738650516177548,0.820450300250467,0.913544932911201,0.6906187054705,0.936254237912566,0.833372295943488
2019-11-28,0.670902648758732,0.699754834476345,0.821589271501124,0.618310222005294,0.793339624133026,0.773038338536119
2019-11-29,0.397392515751555,0.689185140826615,0.874415481348984,0.362766885399685,0.800150198653103,0.499842837837001
2019-12-02,0.692921000344754,0.690029551849656,0.908643358155454,0.702279167478585,0.686334626255375,0.7524320226675
2019-12-03,0.661087584504917,0.534520396011694,0.606892330860183,0.632841659110854,0.672703711456211,0.740416681879902
2019-12-04,0.775964292856044,0.881035177043635,0.975922649171377,0.755729168611276,1,0.851548654546066
2019-12-05,0.840203564210088,0.836344720443823,0.941570508408041,0.824459894745053,0.91968730379168,0.908820032411234
2019-12-06,0.720530754788853,0.847853882180952,0.918443628883579,0.650541753777411,0.94952394360052,0.802788450895785
2019-12-09,0.48044183438621,0.719424378387667,0.990741807328893,0.468973071981411,0.695590135083055,0.549256165288667
2019-12-10,0.866886199308208,0.776369084010723,0.879112644631254,0.895932455868443,0.88073865438102,0.915152469129942
2019-12-11,0.760751454024952,0.863481401642843,1,0.770280888453847,0.96007471031208,0.82527248698262
2019-12-12,0.591736521964261,0.756206619700416,0.953460845525239,0.603585803001511,0.832019860888389,0.665903220392153
2019-12-13,0.651966085572484,0.79620566799237,0.941740190038133,0.618736553790575,0.894848969491635,0.74984582535408
2019-12-16,0.355886309712762,0.82684486294509,0.91342092661879,0.235600746803406,0.511368520546123,0.113350549149695
2019-12-17,0.235661016572426,0.684929816814035,0.220882585633731,0,0.839979242993697,0
2019-12-18,0.612341144486022,0.996467064141627,0.822341421937782,0.48835370266545,1,0.516364280883965
2019-12-19,0.785094798772291,0.912102847087011,0.962981996112139,0.77092442068275,0.74958652331738,0.735694208492194
2019-12-20,0.738991327097112,0.893206086016204,0.872152258531144,0.661858281870265,0.767920090600864,0.719098212922277
