"X","Dgapscore","Dscore","Ngapscore","Nscore"
"2019-05-24",0.90811931061376,0.84546366285629,0.749808035080098,0.891222689837824
"2019-05-27",0.823193860583287,0.866534975363471,0.664668117290937,0.865740760546895
"2019-05-28",0.715156655319441,0.853944913133517,0.65205567975957,0.896654587267811
"2019-05-29",0.87536825874281,0.799444783220003,0.721984615056245,0.860304726029975
"2019-05-30",0.771698016425765,0.732189387354858,0.682219236235308,0.857722106884872
"2019-05-31",0.793695834604972,0.719688523712099,0.682812358963949,0.830769835353187
"2019-06-03",0.735868583623934,0.801634870709139,0.627843732753278,0.862833146368115
"2019-06-04",0.433648202298079,0.570566792650914,0.374882183020817,0.657983569340457
"2019-06-05",0.872031370047501,0.754009981616194,0.702002298090159,0.824263111012697
"2019-06-06",0.866371059592718,0.794261554148871,0.695104180969722,0.855686763784788
"2019-06-07",0.876751187356852,0.785795535430001,0.671659589780623,0.832697086195444
"2019-06-10",0.640260825886611,0.659281911323078,0.426686407209563,0.697107415817726
"2019-06-11",0.684748536782177,0.823778748408751,0.569263036219623,0.836873393201848
"2019-06-12",0.861740044372697,0.80380169685636,0.644043255019209,0.824561148063293
"2019-06-13",0.754785678115333,0.547381596202551,0.416624180152779,0.578558478455632
"2019-06-14",0.854367388665668,0.735999686996883,0.627584405419127,0.774017568884701
"2019-09-23",0.618171040752299,0.69396501702898,0.676447199245713,0.894518098508434
"2019-09-24",0.189959537643302,0.345917004861098,0.438385809098441,0.686956633984549
"2019-09-25",0.994052265909767,0.787442314789049,0.752739612450065,0.812369598199953
"2019-09-26",0.908971080692246,0.909690869743201,0.826985411481998,0.986362265274074
"2019-09-27",0.852160515941241,0.78429907422504,0.688322189858884,0.853758815663601
"2019-09-30",0.333063590246537,0.318806768236711,0.208110200977851,0.492823670744111
"2019-10-01",0.554057958485004,0.685828900758424,0.53722870510269,0.782284579668449
"2019-10-02",0.828413253817927,0.544747791375623,0.70008754099861,0.689480265593308
"2019-10-03",0.817096251930831,0.668863365144571,0.669879498891599,0.784487025721598
"2019-10-04",0.824462527279541,0.719158053450344,0.682152206146311,0.818687749836705
"2019-10-07",0.674297658147763,0.709823817807968,0.607337996573432,0.82598283746395
"2019-10-08",0.670133337257442,0.806641372857223,0.634082509317549,0.873376687383973
"2019-10-09",0.904272415418754,0.858660379025877,0.79378150745194,0.914003991139631
"2019-10-10",0.880945942598872,0.852742868252744,0.774419438619049,0.921564780102397
"2019-10-11",0.903816050383237,0.895216794769449,0.774397991080372,0.941300050008451
"2019-10-14",0.101515073514969,0,0,0.276464776626355
"2019-10-15",0,0.144569734003319,0.0828136478418141,0.386003826747126
"2019-10-16",0.737585488160917,0.481214578082244,0.620884724399306,0.644714947742575
"2019-10-17",0.791681990551194,0.5527494372265,0.708986071889932,0.720875562104186
"2019-10-18",0.654638636760841,0.0982197486692524,0.563432048920463,0.382985689264522
"2019-10-21",0.44457263564814,0.273514756413126,0.469056251273691,0.562529105526439
"2019-10-22",0.443110988703917,0.567799229277997,0.578808092418173,0.766045633346229
"2019-10-23",0.87228242699495,0.661180520296995,0.902206615930528,0.819234196215606
"2019-10-24",0.759868968229541,0.331256239355998,0.778456178930545,0.620173084724264
"2019-10-25",0.785118081728235,0.245860382776946,0.702259091496436,0.517063444809373
"2019-10-28",0.574207170759969,0.569793940745262,0.455719197531941,0.691673133566539
"2019-10-29",0.377345133808943,0.489560900368695,0.493097057284275,0.676046458938733
"2019-10-30",0.92371324538693,0.580489262997152,0.849202225891665,0.716994654804153
"2019-10-31",0.809330806877622,0.590203493389151,0.70896799428107,0.764852714965878
"2019-11-01",0.878400175799698,0.577291860351482,0.896953123413746,0.779040682245726
"2019-11-04",0.763986296007249,0.669556513466044,0.672131992732404,0.80760004185861
"2019-11-05",0.370004635146158,0.412592064992869,0.517609212034463,0.604021950902614
"2019-11-06",0.93601357216071,0.372355102300646,0.9089434476744,0.545202069734443
"2019-11-07",0.903218532078173,0.734219510082843,0.799804534094075,0.829150938853993
"2019-11-08",0.831221889565648,0.388094401322983,0.679973990171245,0.564622201074007
"2019-11-11",0.776312929352532,0.630543908244742,0.687439384779403,0.759551917302629
"2019-11-12",0.364023352045577,0.37832744049328,0.525620023523658,0.562391603146639
"2019-11-13",0.871437141079935,0.163533845855914,0.905171227102575,0.364320004125261
"2019-11-14",0.756807522755218,0.32995057077608,0.658398757834428,0.544173186212751
"2019-11-15",0.561968481908344,0.0659575344205477,0.506991982347183,0.43508788584557
"2019-11-18",0.754797322318446,0.0763006905792945,0.280790548643086,0.198990301259786
"2019-11-19",0.262052824585873,0.294090693296712,0.246050912172353,0.390066625040705
"2019-11-20",0.923466553144767,0.6877850011662,0.840496777956782,0.78347148778407
"2019-11-21",0.775557282763765,0.475197850446479,0.672745892371253,0.662089910691272
"2019-11-22",0.814616386928231,0.440961043173856,0.854152932307139,0.683952685250833
"2019-11-25",0.893894296897398,0.716528965870161,0.786255209789711,0.827992357885362
"2019-11-26",0.710128828035335,0.707878490402685,0.861339285912399,0.844857484670691
"2019-11-27",0.913544932911201,0.6906187054705,0.936254237912566,0.833372295943488
"2019-11-28",0.821589271501124,0.618310222005294,0.793339624133026,0.773038338536119
"2019-11-29",0.874415481348984,0.362766885399685,0.800150198653103,0.499842837837001
"2019-12-02",0.908643358155454,0.702279167478585,0.686334626255375,0.7524320226675
"2019-12-03",0.606892330860183,0.632841659110854,0.672703711456211,0.740416681879902
"2019-12-04",0.975922649171377,0.755729168611276,1,0.851548654546066
"2019-12-05",0.941570508408041,0.824459894745053,0.91968730379168,0.908820032411234
"2019-12-06",0.918443628883579,0.650541753777411,0.94952394360052,0.802788450895785
"2019-12-09",0.990741807328893,0.468973071981411,0.695590135083055,0.549256165288667
"2019-12-10",0.879112644631254,0.895932455868443,0.88073865438102,0.915152469129942
"2019-12-11",1,0.770280888453847,0.96007471031208,0.82527248698262
"2019-12-12",0.953460845525239,0.603585803001511,0.832019860888389,0.665903220392153
"2019-12-13",0.941740190038133,0.618736553790575,0.894848969491635,0.74984582535408
