,actual,day,night,occTotal,occDay,occNight,tem,ws,humid,sr,sim,simDay,simNight,intensity
2019-02-11,9753.88190054975,4811.8588029755,4942.02309757425,1492.75,1024.5,468.25,5.67818831942789,1.82128341613437,75.0864745011087,160.33805208705,4756.20763212686,2861.41115831126,1894.7964738156,52.666666666666664
2019-02-12,9598.05915936875,4792.95438007225,4805.1047792965,1537.75,1047.5,490.25,7.50354505169867,1.62857731230878,82.0995670995671,59.1105054509415,3409.49717739519,1329.84234797379,2079.65482942139,30.166666666666668
2019-02-13,9406.44949788975,4757.2581455235,4649.19135236625,1567.75,1051.0,516.75,9.45785997357992,2.29519901373723,77.006309148265,80.912661930631,7059.97555429275,3590.52440992847,3469.45114436428,19.9375
2019-02-14,8973.362335267,4469.8400894885,4503.5222457785,1539.0,1046.5,492.5,9.80644468313641,1.0894550601557,66.8449477351916,145.794417971409,5315.30100562451,2923.69011701368,2391.61088861083,27.458333333333332
2019-02-15,8442.10260748625,4339.2246528255,4102.87795466075,1456.75,1037.5,419.25,8.40043668122271,1.209689082558,63.6240740740741,128.043659839715,5097.41127726348,2823.14724909816,2274.26402816532,18.979166666666668
2019-02-18,9041.604416643,4520.73999697825,4520.86441966475,1517.0,1046.25,470.75,8.3063245823389,2.00530685920578,71.5461538461538,150.200389105058,3039.15722316762,1741.27353228323,1297.88369088438,25.125
2019-02-19,7995.47106075225,4150.836577376,3844.63448337625,1137.75,1017.25,120.5,7.99248434237996,2.83727917620137,76.2765957446808,166.839135654262,1944.49255768039,606.879990669842,1337.61256701055,30.895833333333332
2019-02-20,7528.56448700475,3900.5122887535,3628.05219825125,1476.0,1054.0,422.0,10.7743440233236,2.12198701035113,79.7423076923077,48.3711711711712,6428.14176291245,3178.80054852229,3249.34121439016,22.3125
2019-02-21,7443.41187658975,3727.17083471375,3716.241041876,1538.5,1065.25,473.25,13.0347310847767,1.67995046585682,73.7007874015748,177.453352252572,5554.11500691799,2966.4923553916,2587.6226515264,27.041666666666668
2019-02-22,7265.024267603,3769.867292286,3495.156975317,1431.0,1021.25,409.75,10.9585798816568,1.40881979546256,75.155223880597,163.568670886076,5542.69397548806,2986.94258864846,2555.7513868396,22.5
